,IPC_CHL,FX_ARG,IPC_ARG,FX_ARG_BLUE,FX_PER,IPC_PER,FX_BOL,IPC_BOL,FX_BRA,IPC_BRA,FX_USA,IPC_USA,FX_CAN,IPC_CAN,FX_ESP,IPC_ESP,FX_FRA,IPC_FRA,FX_DEU,IPC_DEU,FX_GBR,IPC_GBR,FX_CHN,IPC_CHN,FX_AUS,IPC_AUS
2019-05-01,2.3,15.44047619047619,,,207.93857142857144,131.16008837206067,102.69026676595864,148.78261361440633,173.39285714285714,0.1300177838209579,692.0038095238095,255.296,514.2761904761904,144.582045211736,774.2076190476191,150.461694056372,774.2076190476191,131.62096601078218,774.2076190476191,132.31232287185034,889.6666666666666,1.9,100.7204761904762,2.7,480.802380952381,166.46706897831166
2019-06-01,2.3,15.805,,,208.0565,131.3775009919151,102.82313249327896,148.89888739916867,179.24200000000002,0.0099736274274806,692.409,255.213,520.351,144.81483047436103,781.538,150.54912311114677,781.538,131.74191087992912,781.538,132.47067519297272,877.6389999999999,1.9,100.2055,2.7,480.805,166.68888635470526
2019-07-01,2.2,16.174090909090907,,,208.6004545454545,131.59491361176953,101.83818702621504,149.015161183931,181.47045454545452,0.1900553672901459,686.0595454545454,255.802,523.7218181818182,145.04799053441278,770.1172727272726,150.63660296848406,770.1172727272726,131.86296688381253,770.1172727272726,132.62921703126975,856.8786363636365,2.0,99.70954545454546,2.8,479.1518181818182,166.9109993027622
2019-08-01,2.3,13.993333333333334,,,211.4628571428572,131.81232623162393,106.00475251479072,149.13143496869333,178.27714285714285,0.1100651202676719,713.7033333333334,256.036,538.0742857142857,145.2815259953363,794.5076190476191,150.7241336579038,794.5076190476191,131.98413412455275,794.5076190476191,132.78794861355698,867.9566666666667,1.7,100.91523809523808,2.8,483.585238095238,167.13340821633176
2019-09-01,2.1,12.728333333333332,,,214.00333333333333,132.02973885147836,106.7577867890772,149.24770875345567,174.37166666666667,-0.0399622939503783,718.4422222222222,256.43,542.5627777777778,145.51543746154815,790.9405555555555,150.81171520894307,790.9405555555555,132.10541270436394,790.9405555555555,132.9468701669213,885.4722222222222,1.7,100.93555555555557,3.0,489.205,167.35611348978796
2019-10-01,2.5,12.359545454545456,,,214.5918181818182,132.24715147133276,107.24677765950744,149.363982538218,176.14,0.1000413172552989,721.0322727272727,257.155,546.4154545454545,145.74972553843818,796.2063636363637,150.89934765115615,796.2063636363637,132.2268027255542,796.2063636363637,133.10598191872143,909.5940909090908,1.5,101.58727272727272,3.8,489.3313636363637,167.57911551803036
2019-11-01,2.7,13.007,,,230.3925,132.4645640911872,115.70796456574232,149.48025632298032,186.7655,0.510025663711739,776.53,257.879,586.6220000000001,145.98439083237082,857.808,150.98703101411448,857.808,132.3483042905256,857.808,133.26528409658823,999.949,1.5,110.619,4.5,530.0785,167.80241469648476
2019-12-01,3.0,12.869,,,229.3645,132.6819767110416,114.31129865842576,149.59653010774267,187.0245,1.1500524738771398,770.3905,258.63,584.1065,146.2194339506868,854.9485000000001,151.07476532740665,854.9485000000001,132.46991750177435,854.9485000000001,133.42477692842496,1008.4695,1.4,109.7895,4.5,529.0105,168.02601142110382
2020-01-01,3.5,12.883181818181818,289.8299,75.29032258064517,232.4631818181818,132.899389330896,114.48842115531636,149.712803892505,186.7090909090909,0.209952539824242,772.6477272727273,259.127,590.6677272727273,146.45485550170477,857.9295454545455,151.16255062063846,857.9295454545455,132.59164246189084,857.9295454545455,133.58446064240763,1009.856818181818,1.8,111.50409090909092,5.4,530.4604545454545,168.2499060883678
2020-02-01,3.9,12.991499999999998,295.666,76.32758620689656,235.185,133.3724739246371,118.29184983307783,149.80480037957443,183.661,0.2500271972570189,796.3795,259.25,600.0135,146.54207597459927,868.7845,151.1218335455739,868.7845,132.64417763061925,868.7845,133.600577809338,1033.2515,1.7,113.7365,5.2,531.637,168.36819012702568
2020-03-01,3.7,13.295454545454543,305.5515,80.19354838709677,240.5668181818182,133.84555851837817,125.25776812880332,149.89679686664385,173.23,0.0699752093175455,839.3754545454544,258.076,603.0259090909091,146.62934839121982,927.6831818181818,151.08112743804196,927.6831818181818,132.69673361471652,927.6831818181818,133.6166969208289,1038.1527272727274,1.5,119.41,4.3,522.8436363636364,168.4865573224242
2020-04-01,3.4,13.008571428571427,310.1243,94.96666666666668,251.1409523809524,134.31864311211928,127.1636791013633,149.98879335371325,160.60666666666668,-0.309994035699776,853.3790476190476,256.032,606.4709523809523,146.71667278250123,927.3752380952382,151.0404322950884,927.3752380952382,132.74931042243017,927.3752380952382,133.63281797711494,1058.9657142857145,0.9,120.45190476190476,3.3,536.7428571428571,168.60500773302468
2020-05-01,2.8,12.15315789473684,314.9087,120.44444444444444,240.39315789473685,134.79172770586035,122.38211505456276,150.08078984078267,145.6278947368421,-0.3799764062034109,821.8052631578947,255.802,588.2626315789473,146.8040491793968,895.111052631579,150.99974811375984,895.111052631579,132.80190806201082,895.111052631579,133.64894097843077,1011.1663157894736,0.6999999999999998,115.39473684210526,2.4,535.3515789473685,168.7235414173296
2020-06-01,2.6,11.437142857142858,321.9738,120.86363636363636,229.04761904761904,135.26481229960143,118.12986246777058,150.1727863278521,153.68333333333334,0.25999454030292,793.7180952380953,257.042,585.8399999999999,146.89147761287816,893.2638095238095,150.95907489110365,893.2638095238095,132.85452654171246,893.2638095238095,133.66506592501108,994.7019047619048,0.8,112.04,2.5,546.9771428571429,168.84215843388245
2020-07-01,2.5,11.002727272727272,328.2014,126.97826086956522,223.29136363636363,135.7378968933425,116.52256341643168,150.2647828149215,148.5981818181818,0.359968904094678,784.7290909090909,258.352,580.9527272727272,146.9789581139355,898.5477272727272,150.91841262416793,898.5477272727272,132.90716586979232,898.5477272727272,133.68119281709053,993.4036363636365,1.1,111.87454545454544,2.7,551.22,168.96085884126802
2020-08-01,2.4,10.719523809523809,337.0632,131.52380952380952,220.3319047619048,136.2109814870836,116.55243216607136,150.3567793019909,144.0542857142857,0.2400540355459518,784.6619047619048,259.316,592.4533333333334,147.06649071357737,927.4642857142856,150.87776131000174,927.4642857142856,132.9598260545109,927.4642857142856,133.69732165490387,1029.625238095238,0.5,113.1995238095238,2.4,564.0714285714286,169.07964269811222
2020-09-01,3.1,10.300476190476193,346.6207,135.36363636363637,217.61761904761903,136.68406608082466,114.76198454911992,150.4487757890603,143.57285714285717,0.640042109507119,773.402380952381,259.997,585.4985714285714,147.15407544283084,912.1638095238096,150.83712094565485,912.1638095238096,133.01250710413194,912.1638095238096,133.71345243868586,1003.7342857142856,0.6999999999999998,113.4309523809524,1.7,559.452380952381,169.19851006308218
2020-10-01,3.0,10.177619047619046,359.657,167.5,219.2985714285714,137.15715067456574,116.96407054157096,150.54077227612976,140.4242857142857,0.8600176195112857,788.2671428571429,260.319,596.697619047619,147.24171233274146,927.8723809523808,150.79649152817777,927.8723809523808,133.0652090269225,927.8723809523808,133.72958516867126,1022.8528571428571,0.9,117.46428571428572,0.5,562.0504761904762,169.31746099488626
2020-11-01,2.7,9.564761904761903,371.0211,157.52380952380952,211.4804761904762,137.63023526830685,113.26435938172224,150.63276876319918,140.0347619047619,0.8900134605341669,762.884761904762,260.911,583.0895238095238,147.32940141437322,901.5776190476192,150.7558730546219,901.5776190476192,133.11793183115293,901.5776190476192,133.7457198450949,1006.1480952380952,0.5999999999999999,115.55238095238094,-0.5,554.1619047619048,169.4364955522741
2020-12-01,3.0,8.9115,385.8826,151.06521739130434,204.0515,138.10331986204793,108.85148380566004,150.72476525026858,142.55149999999998,1.3500360884495,734.733,262.045,572.87,147.4171427188087,892.7030000000001,150.71526552203937,892.7030000000001,133.17067552509678,892.7030000000001,133.7618564681916,985.672,0.8,112.5055,0.2,552.0179999999999,169.55561379403665
2021-01-01,3.1,8.431000000000001,401.5071,155.64285714285714,199.748,138.576404455789,107.19314913585828,150.816761737338,135.4315,0.2499734740378219,723.5559999999999,262.687,568.757,147.50493627714886,880.8485000000001,150.67466892748314,880.8485000000001,133.22344011703095,880.8485000000001,133.77799503819628,986.305,0.9,111.766,-0.3,558.8154999999999,169.6748157790062
2021-02-01,2.8,8.1645,415.8595,147.0,198.3095,139.53878366827058,107.07455617683776,151.036241440593,133.727,0.8599889855394929,722.6265000000001,263.579,569.0385,147.915919196892,874.2065,151.05765023929175,874.2065,133.40441274587943,874.2065,134.11515895591015,1001.0975,0.6999999999999998,112.0565,-0.2,559.9125,170.07454053878442
2021-03-01,2.9,7.982173913043479,435.8657,140.97826086956522,196.09478260869565,140.50116288075216,107.67214740384992,151.255721143848,128.98608695652177,0.930024918051446,726.3660869565217,264.961,577.55,148.32804721024746,865.4052173913043,151.44160500394577,865.4052173913043,133.5856312105385,865.4052173913043,134.45317263600367,1007.1982608695652,1.0,111.55478260869565,0.4,560.1817391304348,170.47520698152746
2021-04-01,3.3,7.633333333333334,453.6503,143.22727272727272,191.62809523809523,141.46354209323374,105.12871293976524,151.475200847103,127.0595238095238,0.3099712408717948,707.8452380952381,266.614,565.9157142857142,148.74132350771134,846.8061904761905,151.82653569574458,846.8061904761905,133.7670958449551,846.8061904761905,134.79203822015353,979.645238095238,1.6,108.54047619047618,0.9,544.982380952381,170.87681732567887
2021-05-01,3.6,7.573,468.725,150.92857142857142,189.011,142.42592130571535,105.7014032143476,151.694680550358,134.47,0.8300672310538209,712.2595,268.383,586.996,149.15575128866914,864.5775,152.21244479527675,864.5775,133.9488069835297,864.5775,135.13175785543413,1002.036,2.1,110.7365,1.3,552.828,171.27937379490845
2021-06-01,3.8,7.634,483.6049,159.5909090909091,186.2175,143.38830051819693,107.86476322483264,151.914160253613,143.9895,0.530005784415522,726.5445,270.654,595.8199999999999,149.57133376142056,877.164,152.59933478943594,877.164,134.13076496111708,877.164,135.47233369433118,1020.856,2.4,113.1795,1.1,556.516,171.68287861812456
2021-07-01,4.5,7.802380952380952,498.0987,175.3181818181818,190.78523809523807,144.3506797306785,111.53703827654176,152.133639956868,145.5957142857143,0.959968665402668,750.4404761904761,271.903,599.7457142857143,149.9880741432044,887.3204761904761,152.98720817143692,887.3204761904761,134.3129701130269,887.3204761904761,135.8137678947554,1036.169523809524,2.1,115.8452380952381,1.0,557.4390476190476,172.08733402948653
2021-08-01,4.8,8.026818181818182,510.3942,178.3181818181818,190.98727272727277,145.3130589431601,115.84415826326358,152.353119660123,148.51727272727274,0.869987657436349,779.8281818181819,272.676,619.2968181818181,150.4059756602235,917.9227272727272,153.37606744083166,917.9227272727272,134.49542277502428,917.9227272727272,136.15606262005608,1076.4131818181818,3.0,120.40772727272726,0.8,569.6222727272727,172.49274226841695
2021-09-01,5.3,7.976666666666667,528.4968,182.20454545454547,190.9242857142857,146.27543815564167,116.50198034449352,152.572599363378,148.74761904761905,1.15996290024762,783.6261904761906,273.91,619.0547619047619,150.82504154766954,923.1976190476192,153.76591510352543,923.1976190476192,134.6781232833305,923.1976190476192,136.49922003903492,1077.027619047619,2.9,121.40380952380951,0.7,573.807619047619,172.89910557961414
2021-10-01,6.0,8.2055,547.0802,186.8571428571429,202.565,147.23781736812327,120.8353774288956,152.792079066633,147.1855,1.24995583937984,813.9505,276.55,653.7645,151.24527504974824,944.2985,154.15675367179296,944.2985,134.8610719746235,944.2985,136.84324232595966,1113.962,3.8,126.7855,1.5,601.9155,173.30642621306453
2021-11-01,6.7,8.104285714285714,560.9184,198.6818181818182,202.42,148.20019658060485,120.92637603005689,153.01155876988798,146.34428571428572,0.950069037020764,812.6247619047618,278.919,646.8757142857143,151.66667941970442,927.1280952380952,154.5485856642946,927.1280952380952,135.04426918603866,927.1280952380952,137.18813166057794,1093.769523809524,4.6,127.1447619047619,2.3,593.8233333333334,173.7147064240551
2021-12-01,7.2,8.33952380952381,582.4575,198.7391304347826,210.2319047619048,149.16257579308643,125.8872350132951,153.231038473143,149.87285714285713,0.729958243425862,849.1219047619048,280.845,662.8242857142857,152.08925791984723,959.467619047619,154.9414136060926,959.467619047619,135.22771525516922,959.467619047619,137.533890228131,1129.25,4.8,133.1995238095238,1.5,607.1514285714286,174.12394847318595
2022-01-01,7.7,7.916190476190477,605.0317,209.95238095238096,211.34047619047615,150.124955005568,122.15967645611376,153.450518176398,148.3290476190476,0.540029150136281,822.05,282.543,651.1923809523809,152.5130138215753,931.062380952381,155.33524002866733,931.062380952381,135.41141052006708,931.062380952381,137.88052021936764,1114.6861904761904,4.9,129.22095238095238,0.9,590.9390476190476,174.53415462638273
2022-02-01,7.8,7.598000000000001,633.4341,211.55,212.884,150.93257890871234,120.17959233501826,153.78003884275898,155.2735,1.01006161132048,807.068,284.5,634.76,153.35176901486338,915.8025,156.38170840477665,915.8025,135.98706516517424,915.8025,138.64634842300546,1092.993,5.5,127.1705,0.9,577.8905,175.46541297766757
2022-03-01,9.4,7.318260869565217,676.0566,200.08695652173915,213.7382608695652,151.74020281185668,119.100902445343,154.10955950912,160.03826086956522,1.6200500704719298,799.1873913043479,287.674,631.0004347826087,154.19513699663844,880.8721739130435,157.4352266689989,880.8721739130435,136.56516700634236,880.8721739130435,139.41643025751554,1052.8265217391304,6.2,125.76043478260868,1.5,588.2360869565217,176.4016402252621
2022-04-01,10.5,7.2065,716.9399,197.23809523809524,218.4245,152.547826715001,121.60606638083968,154.439080175481,172.026,1.06001808126436,815.123,288.561,646.076,155.04314313522937,882.2605,158.4958423152895,882.2605,137.1457264469767,882.2605,140.1907893487914,1055.3935,7.8,126.5895,2.1,601.2745,177.34286288160564
2022-05-01,11.5,7.223181818181818,753.147,202.72727272727272,226.0518181818182,153.35545061814534,126.9137195192045,154.768600841842,171.33545454545455,0.4700072694457639,849.3900000000001,291.298,660.3090909090909,155.89581293847985,897.3272727272728,159.56360315756297,897.3272727272728,137.72875393470898,897.3272727272728,140.9694494539516,1056.394090909091,7.9,126.37272727272726,2.1,597.8172727272727,178.2891076005994
2022-06-01,12.5,7.009,793.0278,216.22727272727272,229.3785,154.16307452128967,128.71801648638038,155.098121508203,171.003,0.6700577587605128,857.7695,294.957,670.1835,156.75317205451563,906.9355,160.6385573318484,906.9355,138.3142599615854,906.9355,141.75243446206858,1057.873,8.199999999999998,128.0675,2.5,603.682,179.2404011783613
2022-07-01,13.1,7.444285714285715,851.761,285.9047619047619,244.7047619047619,154.970698424434,144.75363469289596,155.427642174564,177.62285714285713,-0.680003407761959,953.7061904761906,294.913,736.8509523809523,157.61524627251595,971.5123809523808,161.72075329845958,971.5123809523808,138.90225506425548,971.5123809523808,142.5397683949016,1143.246666666667,8.8,141.61,2.7,653.1580952380953,180.19677055398472
2022-08-01,14.1,6.702272727272727,911.1316,289.1521739130435,233.5090909090909,155.77832232757834,134.64192231808678,155.757162840925,175.7509090909091,-0.3599529004437099,904.3522727272727,295.097,700.7781818181819,158.4820615234893,915.8822727272728,162.81023984417956,915.8822727272728,139.49274982416162,915.8822727272728,143.33147540763366,1084.8936363636365,8.599999999999998,132.9131818181818,2.5,629.3518181818182,181.15824281030143
2022-09-01,13.7,6.442,967.3076,279.5,236.3855,156.58594623072267,137.62384377855133,156.086683507286,176.25150000000002,-0.2900356401053699,921.0075,296.349,692.1915,159.3536438810535,911.641,163.90706608446004,911.641,140.08575486772958,911.641,144.1275797896127,1043.1795,8.8,131.241,2.8,616.0145,182.1248451746485
2022-10-01,12.8,6.302105263157895,1028.706,285.0952380952381,240.25052631578947,157.393570133867,142.15249241181257,156.416204173647,181.95368421052632,0.59007839455979,955.8947368421052,298.007,697.6163157894737,160.23001956221984,940.5063157894735,165.0112814656356,940.5063157894735,140.68128086655966,940.5063157894735,144.92810596509665,1079.1736842105263,9.6,133.01105263157896,2.1,608.4463157894737,183.09660501963936
2022-11-01,13.3,5.667619047619048,1079.2787,300.0,236.49476190476196,158.20119403701133,136.83135898287637,156.745724840008,173.72,0.409960782967341,917.0528571428572,298.786,682.3885714285714,161.1112149281818,935.6114285714286,166.1229357671527,935.6114285714286,141.27933853761877,935.6114285714286,145.73307849400285,1076.7333333333331,9.3,127.65619047619047,1.6,605.2671428571429,184.07354986393904
2022-12-01,12.8,5.086666666666666,1134.5875,324.77272727272725,228.54238095238097,159.00881794015567,129.75513491956403,157.075245506369,166.97571428571428,0.6199682944266569,875.6614285714286,298.832,644.3852380952382,161.99725648510793,925.8928571428572,167.242079103814,925.8928571428572,141.8799386434333,925.8928571428572,146.54252207266143,1065.0857142857142,9.2,125.28571428571428,1.8,590.1219047619047,185.05570737304316
2023-01-01,12.3,4.543809523809524,1202.979,366.7272727272728,215.76142857142852,159.8164418433,122.53210987854288,157.40476617273,158.97809523809525,0.529958650559395,826.3357142857143,300.42,615.2966666666666,162.8881708849392,889.7300000000001,168.3687619280374,889.7300000000001,142.4830919922828,889.7300000000001,147.3564615345732,1009.7580952380952,8.8,121.6,2.1,573.5961904761905,186.04310536006165
2023-02-01,11.9,4.169,1282.7091,375.8,207.91950000000003,160.08382905329324,118.30103060353562,158.07370569347643,154.426,0.8399913957347521,798.2574999999999,301.45,593.9735,163.40557157888432,855.1870000000001,168.85653054225293,855.1870000000001,143.0497667833249,855.1870000000001,148.0674898025437,965.173,9.2,116.692,1.0,551.399,186.8893489552818
2023-03-01,11.1,3.995652173913044,1381.1601,381.0217391304348,214.185652173913,160.3512162632865,120.02993256686608,158.74264521422285,155.3269565217391,0.7100335666083009,809.5039130434783,301.821,591.621304347826,163.9246157529953,866.1734782608696,169.34571223463266,866.1734782608696,143.61869531770114,866.1734782608696,148.78194894278533,981.8304347826088,8.9,117.30869565217392,0.7,540.4856521739131,187.7394418101725
2023-04-01,9.9,3.7310526315789474,1497.2147,419.475,213.5094736842105,160.61860347327973,119.6382196684376,159.41158473496927,160.13,0.610015326029886,803.8368421052631,302.845,596.2673684210527,164.44530862764972,880.8563157894737,169.8363110989002,880.8563157894737,144.18988655885772,880.8563157894737,149.49985551003311,999.7747368421052,7.8,116.62315789473683,0.1,538.1073684210527,188.5934014336404
2023-05-01,8.7,3.460909090909091,1613.5895,479.19565217391306,216.5818181818182,160.885990683273,118.68737013304732,160.08052425571566,160.56863636363636,0.2299251577821929,798.6354545454545,303.334,590.93,164.96765543980754,868.4231818181819,170.32833124063882,868.4231818181819,144.76334950588972,868.4231818181819,150.22122613890235,996.9486363636364,7.9,114.17545454545456,0.2,530.7736363636363,189.45124541423365
2023-06-01,7.6,3.2335000000000003,1709.6115,487.8181818181818,219.076,161.15337789326625,118.62302860807353,160.74946377646208,164.296,-0.0799666330596604,799.8725000000001,304.014,600.8815000000001,165.4916614430633,865.7145,170.8217767773257,865.7145,145.33909319368286,865.7145,150.94607754427415,1008.5885,7.3,111.68699999999998,0.0,536.326,190.31299142050457
2023-07-01,6.5,3.063809523809524,1818.0838,516.5714285714286,225.9242857142857,161.4207651032595,121.0187369192472,161.4184032972085,169.44285714285715,0.119970870652174,813.3971428571429,304.609,615.3880952380953,166.01733190769914,899.1014285714286,171.31665183836657,899.1014285714286,145.91712669305582,899.1014285714286,151.67442652168268,1047.5809523809523,6.4,112.98904761904762,-0.3,547.9019047619048,191.17865720137348
2023-08-01,5.3,2.715909090909091,2044.2832,671.304347826087,231.8568181818182,161.68815231325274,127.29794583413717,162.08734281795492,175.0359090909091,0.230056059292665,855.6595454545455,306.082,635.5668181818181,166.5446721207379,933.89,171.81296056513003,933.89,146.4974591109032,933.89,152.4062899477044,1087.793181818182,6.3,117.93136363636364,0.1,555.8236363636364,192.04826058649405
2023-09-01,5.1,2.526315789473684,2304.9242,734.9047619047619,237.25,161.955539523246,131.56503539217107,162.75628233870134,178.83473684210526,0.2600519505392709,884.4036842105262,307.276,652.9484210526316,167.0736873859962,945.1715789473684,172.31070711098238,945.1715789473684,147.08009959033896,945.1715789473684,153.14168478034907,1097.651052631579,6.3,121.11684210526316,0.0,567.968947368421,192.9218194866208
2023-10-01,5.0,2.6465,2496.273,933.4545454545456,241.1015,162.22292673323926,137.78670726729266,163.42522185944773,183.1235,0.2399763605376089,926.347,307.696,676.617,167.60438302413772,978.4695,172.80989564132236,978.4695,147.66505731084044,978.4695,153.88062805945265,1127.8625,4.7,126.6285,-0.2,588.2524999999999,193.7993518939777
2023-11-01,4.8,2.512380952380952,2816.0628,930.2045454545456,235.6190476190476,162.4903139432325,131.397514740788,164.09416138019415,180.99,0.2800465702111559,886.6142857142858,308.148,646.3290476190476,168.1367643727268,958.5790476190476,173.31053033361596,958.5790476190476,148.25234148839306,958.5790476190476,154.62313690707217,1101.0385714285717,4.2,122.56714285714284,-0.5,575.7585714285715,194.68087588262912
2023-12-01,3.9,1.7126315789473685,3533.1922,965.7142857142856,234.2863157894737,162.75770115322575,129.64151545939768,164.76310090094057,178.47842105263155,0.5600136588697308,874.6657894736843,308.741,651.4342105263158,168.67083678628214,954.2647368421052,173.81261537743137,954.2647368421052,148.84196137563546,954.2647368421052,155.36922852788248,1106.9747368421054,4.2,122.31368421052632,-0.3,584.8352631578948,195.56640960885176
2024-01-01,3.8,1.1118181818181818,4261.5324,1000.0,243.1831818181818,163.025088363219,134.37425795526858,165.432040421687,184.83636363636364,0.4200334550372237,907.9868181818182,309.698,676.6704545454545,169.20660563633064,990.4354545454544,174.3161549744741,990.4354545454544,149.43392626200531,990.4354545454544,156.11892020957487,1153.0386363636362,4.2,126.43,-0.8,603.305,196.4559713115088
2024-02-01,4.5,1.1566666666666667,4261.5324,1000.0,251.6638095238095,163.025088363219,142.74077991349563,165.432040421687,194.28,0.8299371335485614,963.442380952381,310.967,714.0890476190476,169.53881125558664,1039.8057142857142,174.71410676376246,1039.8057142857142,149.68061229565686,1039.8057142857142,156.409495483546,1216.834761904762,3.8,133.62238095238095,0.7,628.6728571428571,196.96700530859516
2024-03-01,3.7,1.14,4261.5324,1000.0,260.9565,163.025088363219,143.28619449925236,165.432040421687,194.5305,0.1599552067096642,967.9325,312.345,714.906,169.8716690986317,1052.402,175.11296704960768,1052.402,149.92770555945165,1052.402,156.70061158876126,1230.5125,3.8,134.1525,0.1,634.692,197.47936864041452
2024-04-01,4.0,1.107727272727273,,,258.66772727272723,163.025088363219,142.1426951639557,165.432040421687,187.77045454545453,0.1599552067096642,960.1381818181818,313.023,702.855,170.20518044598566,1030.2913636363637,175.5127379060449,1030.2913636363637,150.1752067256466,1030.2913636363637,156.99226953183904,1202.4940909090908,3.0,132.3459090909091,0.3,624.8818181818182,197.9930647649186
2024-05-01,4.1,1.0376190476190477,,,246.0233333333333,163.025088363219,136.37646715159596,165.432040421687,178.71190476190475,0.1599552067096642,917.8771428571428,313.175,671.3290476190476,170.53934658068232,991.7528571428572,175.9134214118441,991.7528571428572,150.42311646760837,991.7528571428572,157.2844703212714,1159.1038095238096,2.8,126.82238095238095,0.3,607.6666666666666,198.508097149054
2024-06-01,4.2,1.0252631578947369,,,245.03052631578947,163.025088363219,137.34397261298537,165.432040421687,172.42315789473685,,926.081052631579,313.044,675.8989473684211,170.87416878827457,997.5873684210526,176.315019650521,997.5873684210526,150.67143545981523,997.5873684210526,157.5772149674274,1178.2678947368422,2.8,127.34526315789472,0.2,615.0578947368422,199.0244692687858
2024-07-01,4.6,1.017272727272727,,,248.92636363636365,163.025088363219,138.99347730165474,165.432040421687,169.0340909090909,,937.5609090909091,313.569,683.7977272727272,171.2096483568392,1015.8413636363636,176.71753471034788,1015.8413636363636,150.9201643778589,1015.8413636363636,157.87050448255667,1204.2472727272727,3.1,128.7577272727273,0.5,625.6304545454545,199.54218460912105
2024-08-01,4.7,0.9876190476190476,,,248.7819047619048,163.025088363219,138.11895695827164,165.432040421687,167.41333333333333,,929.895238095238,314.062,680.2466666666667,171.5457865769819,1024.1190476190477,177.12096868436427,1024.1190476190477,151.16930389844632,1024.1190476190477,158.16433988079285,1202.6361904761904,3.1,129.99142857142857,0.6,618.0209523809524,200.06124666413209
2024-09-01,4.1,0.9644444444444444,,,245.62111111111116,163.025088363219,137.73591176725884,165.432040421687,166.495,,926.2144444444444,314.732,684.2422222222223,171.88258474184224,1027.1616666666666,177.5253236703881,1027.1616666666666,151.41885469940155,1027.1616666666666,158.45872217815713,1221.6816666666666,2.6,130.7461111111111,0.4,625.7577777777777,200.5816589369805
2024-10-01,4.7,0.9536363636363636,,,249.07181818181817,163.025088363219,138.70364146263063,165.432040421687,166.61545454545455,,933.8122727272728,315.631,679.9481818181819,172.2200441470986,1018.47,177.9306017710264,1018.47,151.66881745966765,1018.47,158.7536523925618,1220.1431818181818,3.2,131.52,0.3,627.5363636363636,201.10342493994025
2024-11-01,4.2,0.9715,,,257.0675,163.025088363219,143.70252174294728,165.432040421687,167.754,,971.6,316.528,695.581,172.5581660909732,1032.239,178.33680509368634,1032.239,151.91919285930845,1032.239,159.0491315438137,1238.273,3.5,134.628,0.2,634.3375,201.62654819442184
2024-12-01,4.5,0.964,,,263.19,163.025088363219,145.60810781933657,165.432040421687,161.2835,,982.296,317.604,690.682,172.8969518742371,1029.915,178.74393575058613,1029.915,152.16998157951042,1029.915,159.3451606536178,1243.4209999999998,3.5,134.82049999999998,0.1,624.112,202.1510322309958
2025-01-01,4.9,0.9609090909090908,,,266.98818181818183,163.025088363219,148.62089281215566,165.432040421687,166.0390909090909,,1000.7636363636364,318.961,695.8527272727273,172.8969518742371,1036.3459090909091,178.74393575058613,1036.3459090909091,152.16998157951042,1036.3459090909091,159.3451606536178,1236.1404545454543,3.9,136.81681818181818,0.5,623.4240909090909,202.1510322309958
2025-02-01,4.7,0.906,,,258.634,163.025088363219,141.8145659635713,165.432040421687,166.158,,956.62,319.679,669.3745,172.8969518742371,996.5495,178.74393575058613,996.5495,152.16998157951042,996.5495,159.3451606536178,1199.384,3.7,131.377,-0.7,603.1769999999999,202.1510322309958
2025-03-01,4.9,0.8728571428571428,,,255.3309523809524,163.025088363219,138.16432288361472,165.432040421687,161.76428571428573,,932.5519047619048,319.785,649.1600000000001,,1006.3485714285714,,1006.3485714285714,,1006.3485714285714,,1202.787619047619,3.4,128.54190476190476,-0.1,587.1071428571429,
2025-04-01,4.5,0.8642857142857142,,,259.9871428571428,163.025088363219,142.49691557583165,165.432040421687,166.44809523809522,,961.9571428571428,320.302,686.58,,1076.1590476190477,,1076.1590476190477,,1076.1590476190477,,1261.712380952381,3.4,131.7147619047619,-0.1,604.3785714285715,
2025-05-01,4.4,0.8205,,,257.208,163.025088363219,139.7917148919667,165.432040421687,166.0915,,941.0125,320.62,678.592,,1060.662,,1060.662,,1060.662,,1257.1165,3.4,130.524,-0.1,605.613,
2025-06-01,4.1,0.794,,,260.242,163.025088363219,138.6643070928837,165.432040421687,168.8505,,938.037,321.435,685.87,,1079.5985,,1079.5985,,1079.5985,,1271.633,,130.581,-0.1,609.728,
2025-07-01,4.3,0.7577272727272728,,,267.8486363636364,163.025088363219,140.77616759537355,165.432040421687,172.39318181818183,,951.55,322.169,695.7190909090909,,1112.313181818182,,1112.313181818182,,1112.313181818182,,1286.171818181818,,132.6468181818182,,622.5563636363636,
2025-08-01,4.0,0.7285,,,272.708,163.025088363219,143.24200335613543,165.432040421687,177.1055,,966.3035,323.291,700.02,,1123.6595,,1123.6595,,1123.6595,,1297.8425,,134.608,,626.8045,
2025-09-01,4.4,0.6915,,,274.0715,163.025088363219,142.28759927052744,165.432040421687,178.66199999999998,,960.3675,324.245,694.435,,1126.5005,,1126.5005,,1126.5005,,1297.026,,134.785,,632.743,
2025-10-01,3.4,0.6718181818181819,,,279.02318181818185,163.025088363219,141.10366875324024,165.432040421687,177.2009090909091,,953.9731818181818,324.654,681.9636363636364,,1111.4627272727273,,1111.4627272727273,,1111.4627272727273,,1276.0863636363636,,133.8318181818182,,624.4118181818181,
2025-11-01,3.4,0.6545,,,277.4645,163.025088363219,138.43289307478744,165.432040421687,175.2185,,935.6975,325.063,665.8335,,1081.609,,1081.609,,1081.609,,1229.472,,131.608,,608.5899999999999,
